node_id,D_tmax,alpha_c,normed_alpha_c,beta_exp_rough
0,129.89203406364723,1.1003367229760366,0.16244197553337103,0.5283956294382302
1,153.4985722240576,1.1452952216963468,0.1690791686731121,0.5465260850541205
2,917.641317375954,1.2176165182826435,0.1797559133870743,0.7406682399287327
3,917.641317375954,1.2176165182826435,0.1797559133870743,0.7406682399287327
4,917.641317375954,1.2176165182826437,0.17975591338707433,0.7406682399287327
5,917.641317375954,1.2176165182826437,0.17975591338707433,0.7406682399287327
6,917.641317375954,1.2176165182826435,0.1797559133870743,0.7406682399287327
7,588.2646194291851,1.20942289370522,0.17854629406296815,0.6923931822444326
8,185.44466743360817,1.0540380315369449,0.15560693063762795,0.5670535873651251
9,737.3915138677581,1.3043631822341255,0.19256226545091892,0.7169245338255215
10,546.6212604019962,1.1643418474683402,0.17189100931520146,0.6844216298064616
11,546.6212604019966,1.1643418474683405,0.1718910093152015,0.6844216298064617
12,1509.7379213691547,1.375312170983413,0.20303641727542382,0.7947253909322829
13,753.1332063980266,1.1656110686204817,0.17207838358622002,0.7192179491256366
14,753.1332063980266,1.165611068620482,0.17207838358622007,0.7192179491256366
15,753.1332063980266,1.165611068620482,0.17207838358622007,0.7192179491256366
16,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
17,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
18,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
19,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
20,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
21,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
22,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
23,500.4229080688973,1.1130172052018803,0.16431398665548524,0.6748342955891752
24,913.6617630619596,1.2647166399860919,0.1867092728974948,0.7401963624940376
25,913.6617630619594,1.2647166399860916,0.18670927289749478,0.7401963624940376
26,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
27,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
28,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
29,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
30,4576.930049739574,1.8733612037767577,0.2765630633557415,0.9151435687642285
31,1136.1524471164428,1.1343887984262935,0.1674690606898042,0.7638591520557843
32,1136.1524471164428,1.1343887984262921,0.167469060689804,0.7638591520557843
33,6968.577586933316,3.4364704619998876,0.5073238391967176,0.9607860349409961
34,6791.340453189326,3.093123896500247,0.45663581504215683,0.9579888756013476
35,1721.3090968190465,1.2876711461628911,0.19009803131379774,0.8089647159824507
36,1721.3090968190465,1.287671146162891,0.1900980313137977,0.8089647159824507
37,1721.3090968190465,1.287671146162891,0.1900980313137977,0.8089647159824507
38,1721.3090968190465,1.2876711461628911,0.19009803131379774,0.8089647159824507
39,1721.3090968190465,1.287671146162891,0.1900980313137977,0.8089647159824507
40,1721.3090968190465,1.2876711461628911,0.19009803131379774,0.8089647159824507
41,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
42,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
43,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
44,1032.6914980268498,1.1367286180329195,0.16781448669563998,0.7534926503907903
45,1530.7048517571643,1.3360201384089359,0.1972357607483412,0.7962228646879107
46,3253.3563381884405,1.7240972672488635,0.25452732809472095,0.8780829084759715
47,959.5629378291937,1.1662637107642713,0.17217473271002895,0.7455183663560688
48,2481.530173819339,1.3886136428571212,0.2050001046845132,0.8486798900771262
49,959.5629378291937,1.1662637107642724,0.17217473271002912,0.7455183663560688
